	Close	ATR	Momentum	CCI	MACD	EMA	Times
126	5.04	0.1091	0.02	-32.02	0.008922	5.09	2011-03-18
127	5.06	0.107	0.02	-26.24	0.004563	5.09	2011-03-21
128	5.15	0.1129	0.09	3.759	0.008276	5.1	2011-03-22
129	5.19	0.1127	0.04	33.82	0.01428	5.1	2011-03-23
130	5.15	0.1118	-0.04	20.83	0.01563	5.1	2011-03-24
131	5.23	0.1145	0.08	53.7	0.0229	5.11	2011-03-25
132	5.25	0.1156	0.02	82.77	0.02992	5.12	2011-03-28
133	5.32	0.1188	0.07	104.2	0.04067	5.13	2011-03-29
134	5.41	0.121	0.09	135.4	0.0558	5.15	2011-03-30
135	5.32	0.1231	-0.09	89.42	0.05985	5.16	2011-03-31
136	5.52	0.1307	0.2	143.0	0.07829	5.19	2011-04-01
137	5.7	0.1343	0.18	210.8	0.1062	5.22	2011-04-06
138	5.68	0.1311	-0.02	194.4	0.1253	5.25	2011-04-07
139	5.67	0.1303	-0.01	160.0	0.138	5.28	2011-04-08
140	5.68	0.1324	0.01	147.0	0.1472	5.3	2011-04-11
141	5.86	0.1441	0.22	128.5	0.1672	5.36	2011-04-13
142	5.89	0.1429	0.05	115.8	0.1876	5.42	2011-04-15
143	5.86	0.1413	-0.03	105.7	0.1909	5.45	2011-04-18
144	5.69	0.1433	-0.17	65.23	0.1778	5.47	2011-04-19
145	5.67	0.1438	-0.02	45.23	0.1639	5.48	2011-04-20
146	5.68	0.1421	0.01	44.08	0.152	5.49	2011-04-21
147	5.76	0.1357	0.08	42.95	0.1255	5.53	2011-04-26
148	5.71	0.1418	-0.05	42.27	0.1181	5.54	2011-04-27
149	5.71	0.1316	0.0	19.56	0.1109	5.55	2011-04-28
150	5.58	0.1429	-0.13	-72.27	0.09367	5.55	2011-04-29
151	5.58	0.1406	0.0	-120.7	0.07909	5.55	2011-05-03
152	5.4	0.1477	-0.18	-232.0	0.0524	5.54	2011-05-04
153	5.42	0.1479	0.02	-234.0	0.03249	5.54	2011-05-05
154	5.4	0.1459	-0.02	-186.7	0.01492	5.53	2011-05-06
155	5.38	0.1433	-0.02	-153.5	-0.0006058	5.52	2011-05-09
156	5.46	0.1409	0.08	-114.7	-0.006383	5.51	2011-05-10
157	5.42	0.138	-0.04	-97.39	-0.01403	5.51	2011-05-11
158	5.33	0.1367	-0.09	-111.1	-0.02704	5.5	2011-05-12
159	5.4	0.1362	0.07	-104.5	-0.03134	5.49	2011-05-13
160	5.35	0.1329	-0.05	-87.23	-0.03834	5.48	2011-05-16
161	5.43	0.1342	0.08	-64.93	-0.037	5.48	2011-05-17
162	5.53	0.1353	0.1	-16.01	-0.02756	5.48	2011-05-18
163	5.52	0.1313	-0.01	8.644	-0.02064	5.48	2011-05-19
164	5.56	0.1291	0.04	25.05	-0.0118	5.49	2011-05-20
165	5.41	0.132	-0.15	-32.34	-0.0167	5.48	2011-05-23
166	5.41	0.1269	0.0	-50.08	-0.02035	5.48	2011-05-24
167	5.31	0.125	-0.1	-95.13	-0.03096	5.47	2011-05-25
168	5.33	0.121	0.02	-103.0	-0.03732	5.46	2011-05-26
169	5.35	0.1217	0.02	-78.69	-0.04028	5.45	2011-05-27
170	5.41	0.1186	0.02	-38.87	-0.03587	5.45	2011-05-31
171	5.37	0.1152	-0.04	-44.22	-0.03624	5.44	2011-06-01
172	5.16	0.1255	-0.21	-248.6	-0.05287	5.42	2011-06-02
173	5.12	0.1223	-0.04	-271.5	-0.06848	5.4	2011-06-03
174	5.13	0.1185	0.01	-218.8	-0.07914	5.39	2011-06-07
175	5.04	0.1222	-0.09	-210.1	-0.09377	5.36	2011-06-08
176	4.92	0.1228	-0.12	-206.7	-0.1137	5.33	2011-06-09
177	4.95	0.1183	0.03	-162.9	-0.1257	5.31	2011-06-10
178	4.97	0.117	0.02	-134.0	-0.132	5.29	2011-06-13
179	5.04	0.12	0.07	-90.11	-0.1299	5.27	2011-06-14
180	4.94	0.12	-0.1	-99.41	-0.1347	5.25	2011-06-15
181	4.88	0.1165	-0.06	-110.3	-0.1418	5.23	2011-06-16
