	close	Times	E_M_A	Momentum	Av_True_Range	CCI	MACDHist
0	7.853224754333496	2010-07-28	7.696648998012054	-0.01181461141493091	4.801330833962099	125.1990438078382	0.036167142505081594
1	7.767458915710449	2010-07-29	7.701217379799048	-0.010921098186540548	4.472458086467498	66.20965259449707	0.028122560131230236
2	7.741578578948975	2010-07-30	7.703821328131301	-0.0033318923269911455	4.163314606823076	36.5111813215887	0.019841107938636936
3	7.880007266998291	2010-08-02	7.715188162896914	0.017881196533447833	3.8774133958319013	93.20639545321382	0.022285913950122284
4	7.882417678833008	2010-08-03	7.72597716392505	0.00030588954464695416	3.608709501099606	91.32493939988366	0.02259440730040823
5	7.914012908935547	2010-08-04	7.738108502312825	0.004008317167381662	3.3594781563696725	103.04818881240583	0.02335873922690576
6	7.875497341156006	2010-08-05	7.746972298367224	-0.0048667557436068735	3.1251687733373563	82.39952977120745	0.01984116777841176
7	7.827045440673828	2010-08-06	7.752138307548296	-0.006152233742620465	2.9102397436317378	44.59067763628802	0.013144843581748708
8	7.877000331878662	2010-08-09	7.760193922021223	0.006382343322710208	2.7079113093919807	65.50064910265303	0.01105730291655272
9	7.806583881378174	2010-08-10	7.763186822624898	-0.00893950076598435	2.5207228351461097	30.168656534034326	0.004260871164833008
10	7.529116153717041	2010-08-11	7.748085489146972	-0.035542784382680416	2.3533105156927854	-96.15955735092858	-0.0183539622966699
11	7.577266216278076	2010-08-12	7.737064890897367	0.006395181264040402	2.200220712449677	-120.73057050184569	-0.028875957495058682
12	7.496316909790039	2010-08-13	7.7215327630839905	-0.010683181001894256	2.0490593090606115	-121.31255771313327	-0.03943982155717275
13	7.45237922668457	2010-08-16	7.704168018800157	-0.005861236075556921	1.909984960727707	-149.2125382933876	-0.047024266332281794
14	7.582685947418213	2010-08-17	7.696330465807774	0.017485250920545772	1.7885828873996172	-95.07240433704773	-0.04111663109011219
15	7.615787029266357	2010-08-18	7.691134115063167	0.004365350494228887	1.6674690629545157	-83.81451346453966	-0.03317183314371935
16	7.51978874206543	2010-08-19	7.680079574869764	-0.012605169607818646	1.558681941923305	-114.09485631225273	-0.032529875332564503
17	7.512567043304443	2010-08-20	7.669272314768777	-0.0009603592612367423	1.4579232818877423	-95.44002660014937	-0.030759192085960438
18	7.397006034851074	2010-08-23	7.651706748322474	-0.015382359689736494	1.368295276734101	-128.42516586901485	-0.035217722968641306
19	7.220357418060303	2010-08-24	7.623877759273302	-0.023881096751643786	1.2799103667745448	-204.605618860873	-0.0471650811692261
20	7.309433937072754	2010-08-25	7.603591061066816	0.012336857284882296	1.203083611449992	-164.81271626207203	-0.04611453484593786
21	7.230888843536377	2010-08-26	7.579545756710014	-0.010745714950374434	1.1289070758683797	-137.92353487879896	-0.04756434051784479
22	7.271215438842773	2010-08-27	7.5596534781379345	0.005576990073971894	1.0634251638909693	-148.73417507071412	-0.04281079494213763
23	7.3157501220703125	2010-08-31	7.543917777746476	0.006124792148178577	0.996515799909376	-103.34733239327481	-0.034052172895576716
24	7.533331871032715	2010-09-01	7.543234816023007	0.029741550125666136	0.9433066066374636	-21.96361220247024	-0.012121316693152376
25	7.588702201843262	2010-09-02	7.546168195753347	0.00735004533962691	0.8836659218740512	2.697138348148512	0.006591662150065375
26	7.787318229675293	2010-09-03	7.561726262457989	0.026172594805972	0.83475525379845	96.20355711793447	0.03143335453693202
27	7.758430480957031	2010-09-07	7.5744168571998625	-0.003709588829717859	0.7821803674380055	110.34415183695019	0.0442237607737368
28	7.912210464477539	2010-09-08	7.596209993153261	0.019821017137159225	0.7404544402985775	173.92467315026965	0.06034679312381268
29	7.916721343994141	2010-09-09	7.6168881448204155	0.0005701162193363654	0.6953031372729743	200.34790160358426	0.06804990691403659
30	8.036195755004883	2010-09-13	7.643940248703284	0.015091400318312203	0.6568379510172537	226.69811573970594	0.07725337341944612
31	8.066890716552734	2010-09-14	7.6712273756613145	0.0038195885819151394	0.6177667651003939	194.04478675462556	0.08107299789333654
32	8.131889343261719	2010-09-15	7.7009475026032765	0.00805745720288629	0.5791004720424765	176.2009512460752	0.0833223014670593
33	8.32298469543457	2010-09-16	7.7410789343988435	0.02349950228125003	0.5531483510370613	186.73715731577306	0.09232673616734466
34	8.286876678466797	2010-09-17	7.7762916920806475	-0.004338349557170262	0.522837780737187	164.81749326016435	0.09038310930544914
