	Close	ATR	Momentum	CCI	MACD	EMA	Times
208	9.4	0.2324	0.02	-127.4	-0.04991	9.603	2011-06-08
209	9.48	0.2372	0.08	-103.1	-0.05322	9.595	2011-06-09
210	9.33	0.2367	-0.15	-113.7	-0.06718	9.578	2011-06-10
211	9.31	0.2362	-0.02	-120.7	-0.07895	9.561	2011-06-13
212	9.5	0.2358	0.19	-62.05	-0.07211	9.557	2011-06-14
213	9.3	0.244	-0.2	-78.58	-0.08189	9.54	2011-06-15
214	9.18	0.2458	-0.12	-133.2	-0.09819	9.517	2011-06-16
215	9.32	0.2418	0.14	-88.49	-0.09867	9.504	2011-06-17
216	9.39	0.236	0.07	-59.59	-0.09234	9.497	2011-06-20
217	9.71	0.247	0.32	44.29	-0.0608	9.511	2011-06-21
218	9.58	0.2429	-0.13	61.34	-0.04577	9.515	2011-06-22
219	9.71	0.2477	0.13	51.46	-0.0231	9.528	2011-06-23
220	9.63	0.2429	-0.08	71.04	-0.01145	9.534	2011-06-24
221	10.06	0.2612	0.43	193.6	0.0321	9.568	2011-06-27
222	10.12	0.2504	0.06	222.4	0.07064	9.604	2011-06-28
223	10.21	0.2511	0.09	212.2	0.1072	9.643	2011-06-29
224	10.22	0.2503	0.01	169.5	0.1354	9.68	2011-06-30
225	10.47	0.256	0.25	185.6	0.176	9.731	2011-07-01
226	10.66	0.2577	0.19	185.8	0.2209	9.791	2011-07-05
227	10.71	0.2515	0.05	158.3	0.2575	9.85	2011-07-06
228	10.84	0.2464	0.13	154.3	0.2937	9.914	2011-07-07
229	10.91	0.2473	0.07	132.3	0.3242	9.978	2011-07-08
230	10.63	0.2554	-0.28	99.95	0.3221	10.02	2011-07-11
231	10.56	0.2529	-0.07	83.55	0.3112	10.06	2011-07-12
232	10.68	0.2548	0.12	85.32	0.3087	10.1	2011-07-13
233	10.52	0.2602	-0.16	64.02	0.2905	10.12	2011-07-14
234	10.64	0.2609	0.12	60.01	0.2824	10.16	2011-07-15
235	10.58	0.2608	-0.06	45.75	0.2681	10.18	2011-07-18
236	10.9	0.2665	0.32	86.14	0.2794	10.23	2011-07-19
237	10.78	0.2681	-0.12	81.56	0.2755	10.27	2011-07-20
238	10.66	0.2704	-0.12	48.88	0.2597	10.29	2011-07-21
239	10.83	0.2754	0.17	62.99	0.2579	10.33	2011-07-22
240	10.67	0.2686	-0.16	45.37	0.2408	10.35	2011-07-25
241	10.71	0.268	0.04	27.61	0.2279	10.37	2011-07-26
242	11.13	0.2953	0.42	222.4	0.2487	10.42	2011-07-27
243	11.19	0.2949	0.06	206.4	0.2669	10.47	2011-07-28
244	11.13	0.296	-0.06	166.1	0.2733	10.51	2011-07-29
245	11.07	0.3098	-0.06	133.9	0.2705	10.55	2011-08-01
246	10.59	0.3277	-0.48	-17.37	0.2269	10.55	2011-08-02
247	10.5	0.3371	-0.09	-118.7	0.183	10.55	2011-08-03
248	10.07	0.3438	-0.43	-215.9	0.1121	10.52	2011-08-04
249	10.14	0.3642	0.07	-211.4	0.06098	10.49	2011-08-05
250	9.69	0.3839	-0.45	-252.0	-0.0157	10.44	2011-08-08
251	10.25	0.4086	0.56	-148.3	-0.03092	10.43	2011-08-09
252	9.71	0.4202	-0.54	-154.8	-0.08558	10.38	2011-08-10
253	9.92	0.4237	0.21	-128.1	-0.1107	10.35	2011-08-11
254	10.11	0.4199	0.19	-77.63	-0.1139	10.34	2011-08-12
255	9.88	0.4139	-0.27	-85.68	-0.1307	10.3	2011-08-16
256	9.8	0.405	-0.08	-86.51	-0.1503	10.26	2011-08-17
257	9.13	0.434	-0.67	-150.4	-0.2173	10.19	2011-08-18
258	8.95	0.4472	-0.18	-148.3	-0.2818	10.11	2011-08-19
259	8.88	0.441	-0.07	-149.2	-0.3346	10.03	2011-08-22
260	9.68	0.4709	0.8	-83.77	-0.3084	10.01	2011-08-23
261	9.69	0.4594	0.01	-50.24	-0.2835	9.988	2011-08-24
262	9.6	0.4481	-0.09	-45.33	-0.268	9.963	2011-08-25
263	9.96	0.4525	0.36	-15.2	-0.2241	9.963	2011-08-26
264	10.55	0.4433	0.22	136.9	-0.08614	10.02	2011-08-30
265	10.5	0.4108	-0.13	103.8	0.06155	10.13	2011-09-02
266	10.81	0.425	0.31	114.7	0.1063	10.18	2011-09-06
267	10.99	0.4161	0.18	137.6	0.1545	10.23	2011-09-07
268	10.86	0.4014	-0.13	119.3	0.1802	10.27	2011-09-08
269	10.57	0.3991	-0.29	74.57	0.1751	10.29	2011-09-09
270	10.98	0.3885	0.15	89.94	0.2112	10.37	2011-09-13
271	11.13	0.3901	0.15	98.38	0.2375	10.42	2011-09-14
272	11.34	0.3836	0.21	108.2	0.2721	10.47	2011-09-15
273	11.97	0.4048	0.63	156.1	0.3464	10.57	2011-09-16
274	12.08	0.4159	0.11	169.8	0.4095	10.67	2011-09-19
275	11.66	0.424	-0.42	139.1	0.4207	10.73	2011-09-20
276	11.59	0.4252	-0.07	122.8	0.4191	10.79	2011-09-21
277	11.16	0.4405	-0.43	43.6	0.3788	10.81	2011-09-22
278	11.18	0.4284	0.02	26.34	0.3445	10.84	2011-09-23
279	11.49	0.4292	0.31	55.32	0.3384	10.88	2011-09-26
280	11.21	0.4428	-0.28	48.76	0.3074	10.9	2011-09-27
281	11.49	0.4526	0.28	69.5	0.302	10.94	2011-09-28
282	11.12	0.4853	-0.37	11.16	0.2648	10.95	2011-09-29
283	10.81	0.4785	-0.31	-50.43	0.2079	10.94	2011-09-30
284	11.57	0.4861	0.33	50.31	0.1244	10.98	2011-10-10
285	11.77	0.4793	0.2	87.23	0.1651	11.03	2011-10-11
286	11.84	0.4715	0.07	113.6	0.2007	11.08	2011-10-12
287	11.81	0.4535	-0.03	95.07	0.2239	11.13	2011-10-13
288	12.34	0.459	0.53	152.8	0.2818	11.21	2011-10-14
289	12.12	0.4483	-0.22	135.4	0.3064	11.27	2011-10-17
290	12.19	0.4449	0.07	113.3	0.3277	11.32	2011-10-18
291	11.58	0.4652	-0.61	55.77	0.2921	11.34	2011-10-19
292	11.68	0.4499	0.1	35.33	0.2688	11.36	2011-10-20
293	11.74	0.4406	0.06	42.47	0.2523	11.39	2011-10-21
294	11.88	0.432	0.14	63.12	0.2476	11.42	2011-10-24
295	11.36	0.4483	-0.52	7.622	0.1997	11.42	2011-10-25
296	10.87	0.532	0.53	-79.1	-0.06963	11.23	2011-10-28
297	10.68	0.5147	-0.19	-71.63	-0.1046	11.2	2011-10-31
298	10.6	0.5093	-0.08	-93.23	-0.1372	11.16	2011-11-01
299	10.78	0.4901	0.18	-73.13	-0.1469	11.13	2011-11-02
300	10.91	0.4751	0.13	-61.15	-0.1424	11.12	2011-11-03
301	10.82	0.4547	-0.09	-58.25	-0.1444	11.1	2011-11-04
302	10.9	0.4277	0.05	-41.81	-0.1344	11.07	2011-11-08
303	10.56	0.4235	-0.34	-63.21	-0.1541	11.04	2011-11-09
304	10.87	0.4115	0.33	-37.25	-0.1531	11.0	2011-11-11
305	10.95	0.4114	0.08	-10.02	-0.1322	10.99	2011-11-14
306	10.89	0.4042	-0.06	-10.84	-0.1191	10.99	2011-11-15
307	10.6	0.3989	-0.29	-43.31	-0.1307	10.96	2011-11-16
308	10.23	0.4097	-0.37	-111.2	-0.1677	10.92	2011-11-17
309	9.86	0.4097	-0.37	-174.3	-0.2243	10.85	2011-11-18
310	9.46	0.424	-0.4	-253.1	-0.2981	10.76	2011-11-21
311	9.62	0.4309	0.16	-195.0	-0.3397	10.68	2011-11-22
312	9.45	0.4244	-0.17	-167.7	-0.382	10.6	2011-11-23
313	9.12	0.4269	-0.33	-174.2	-0.4371	10.51	2011-11-25
314	9.71	0.44	0.59	-97.42	-0.4282	10.46	2011-11-28
315	9.42	0.4378	-0.29	-100.3	-0.4395	10.39	2011-11-29
316	9.61	0.4316	0.19	-78.21	-0.4282	10.34	2011-11-30
317	9.86	0.4236	0.25	-51.5	-0.3945	10.31	2011-12-01
318	9.8	0.4091	-0.06	-38.74	-0.3684	10.28	2011-12-02
319	9.81	0.3991	0.01	-38.06	-0.3429	10.25	2011-12-05
320	9.77	0.3985	0.17	-44.14	-0.3129	10.18	2011-12-07
321	9.52	0.3907	-0.25	-52.17	-0.3113	10.13	2011-12-08
322	9.65	0.3828	0.13	-50.5	-0.2961	10.1	2011-12-09
323	9.48	0.3748	-0.17	-67.55	-0.2944	10.06	2011-12-12
324	9.03	0.3873	-0.45	-131.5	-0.3256	9.996	2011-12-13
325	9.01	0.3975	-0.02	-202.6	-0.348	9.932	2011-12-14
326	9.06	0.3877	0.05	-137.2	-0.3575	9.876	2011-12-15
327	9.06	0.3743	0.0	-124.1	-0.3609	9.823	2011-12-16
328	8.97	0.3625	-0.09	-126.0	-0.3667	9.768	2011-12-19
329	9.13	0.3502	0.16	-88.7	-0.3542	9.727	2011-12-20
330	8.72	0.3652	-0.41	-132.6	-0.3731	9.662	2011-12-21
331	8.95	0.3584	0.23	-106.9	-0.3654	9.616	2011-12-22
332	8.86	0.3471	-0.09	-97.81	-0.3623	9.568	2011-12-23
333	8.69	0.3229	-0.12	-105.8	-0.3632	9.465	2011-12-28
334	8.69	0.327	0.0	-116.2	-0.3618	9.415	2011-12-29
335	8.65	0.3137	-0.04	-94.64	-0.3597	9.366	2011-12-30
336	8.88	0.3074	-0.07	-43.1	-0.3087	9.309	2012-01-04
337	8.88	0.3004	0.0	-54.89	-0.2884	9.282	2012-01-05
338	9.13	0.304	0.25	22.74	-0.2493	9.272	2012-01-06
339	8.93	0.3087	-0.2	8.73	-0.2318	9.25	2012-01-09
340	8.97	0.3059	0.04	15.36	-0.2122	9.232	2012-01-10
341	8.94	0.2934	-0.03	23.74	-0.1968	9.213	2012-01-11
342	8.8	0.2853	-0.14	-31.31	-0.1937	9.186	2012-01-12
343	8.92	0.2835	0.12	-35.04	-0.1795	9.169	2012-01-13
