	Close	ATR	Momentum	CCI	MACD	EMA	Times
0	2.51	0.05612	0.05	29.11	0.01713	2.45	2010-08-16
1	2.51	0.05425	0.0	76.18	0.01878	2.46	2010-08-17
2	2.52	0.05466	0.01	131.9	0.02066	2.46	2010-08-18
3	2.55	0.05504	0.03	122.2	0.02428	2.47	2010-08-19
4	2.51	0.05468	-0.04	70.39	0.02366	2.47	2010-08-20
5	2.5	0.05435	-0.01	56.16	0.0221	2.47	2010-08-23
6	2.5	0.05475	0.0	10.86	0.02063	2.47	2010-08-24
7	2.44	0.05584	-0.06	-107.4	0.01446	2.47	2010-08-25
8	2.44	0.05399	0.0	-109.1	0.009455	2.47	2010-08-26
9	2.45	0.05228	0.01	-91.56	0.006226	2.47	2010-08-27
10	2.43	0.04921	-0.03	-95.53	0.0005667	2.46	2010-08-31
11	2.43	0.0507	0.0	-87.63	-0.002461	2.46	2010-09-01
12	2.44	0.04993	0.01	-81.95	-0.004008	2.46	2010-09-02
13	2.42	0.04922	-0.02	-116.2	-0.006769	2.46	2010-09-03
14	2.45	0.0479	-0.01	-38.87	-0.005532	2.46	2010-09-07
15	2.4	0.04948	-0.05	-126.2	-0.009354	2.45	2010-09-08
16	2.36	0.05023	-0.04	-170.0	-0.01543	2.45	2010-09-09
17	2.34	0.04882	-0.02	-179.9	-0.02498	2.44	2010-09-13
18	2.34	0.04748	0.0	-154.1	-0.02858	2.43	2010-09-14
19	2.3	0.04694	-0.04	-166.7	-0.03427	2.42	2010-09-15
20	2.26	0.04788	-0.04	-189.8	-0.04153	2.41	2010-09-16
21	2.26	0.0466	0.0	-167.7	-0.04674	2.4	2010-09-17
22	2.26	0.04541	0.0	-142.2	-0.05029	2.39	2010-09-20
23	2.26	0.0436	0.0	-121.5	-0.0525	2.38	2010-09-21
24	2.26	0.0412	0.0	-104.6	-0.05363	2.38	2010-09-27
25	2.24	0.03968	-0.02	-107.2	-0.0555	2.37	2010-09-28
26	2.26	0.03971	0.02	-91.47	-0.05474	2.36	2010-09-29
27	2.3	0.04258	0.04	-54.72	-0.05033	2.36	2010-09-30
28	2.35	0.04383	0.05	1.909	-0.04231	2.36	2010-10-08
29	2.41	0.04856	0.06	61.91	-0.03076	2.36	2010-10-11
30	2.39	0.04866	-0.02	56.52	-0.02295	2.36	2010-10-12
31	2.44	0.05018	0.05	101.0	-0.01259	2.37	2010-10-13
32	2.46	0.05303	0.02	159.2	-0.002729	2.37	2010-10-14
33	2.57	0.05853	0.11	195.7	0.0138	2.39	2010-10-15
34	2.62	0.06292	0.05	250.0	0.03058	2.4	2010-10-18
35	2.63	0.06271	0.01	179.1	0.04418	2.42	2010-10-19
36	2.62	0.06609	-0.01	160.1	0.05354	2.43	2010-10-20
37	2.55	0.06851	-0.07	103.1	0.05467	2.44	2010-10-21
38	2.52	0.0679	-0.03	69.89	0.05254	2.44	2010-10-22
39	2.55	0.06876	0.03	67.13	0.05267	2.45	2010-10-25
40	2.55	0.06814	0.0	69.78	0.05217	2.46	2010-10-26
41	2.51	0.06899	-0.04	53.23	0.04799	2.46	2010-10-27
