	close	Times	E_M_A	Momentum	Av_True_Range	CCI	MACDHist
0	127.6700668334961	2010-07-28	125.77943767937202	0.002938097083784913	80.47751778735999	95.03356313696284	0.2165321412715147
1	127.69709014892578	2010-07-29	125.9031571935368	0.0002116652407249899	74.81698413981515	80.73335577040228	0.27493845171160297
2	125.656005859375	2010-07-30	125.88721194617153	-0.015983796397947534	69.67888671294624	4.436830261061877	0.16675447641610863
3	126.13812255859375	2010-08-02	125.90339972761814	0.0038367978985286203	64.89798021469622	-12.774674809723797	0.12047084542521648
4	125.46228790283203	2010-08-03	125.8749409002126	-0.005357893728343544	60.390177615391394	-14.592727909226628	0.041239087737289556
5	129.2132110595703	2010-08-04	126.09031316855825	0.0298968177564504	56.367688371720895	104.52018987759824	0.22792089186679695
6	129.46556091308594	2010-08-05	126.30807108756005	0.0019529725439551675	52.46694249446076	171.8535800935463	0.3476957435694505
7	129.04425048828125	2010-08-06	126.4845987908324	-0.0032542277794441847	48.83757722184065	123.06424113906526	0.3754719239488432
8	129.4542694091797	2010-08-09	126.676190443629	0.003177351329850004	45.50349743169523	112.37426771136225	0.3963267664207872
9	127.62948608398438	2010-08-10	126.73769338816807	-0.014095968665409778	42.38600357769621	70.60602240572571	0.2682270357680769
10	126.64501953125	2010-08-11	126.73171442965725	-0.007713472669525315	39.52530244685681	33.97897384935438	0.10649637357999986
11	125.19418334960938	2010-08-12	126.63251887610578	-0.011455927655193952	36.801834671939325	-58.112738950704866	-0.09784066336554875
12	125.26627349853516	2010-08-13	126.54437401303672	0.0005758266638032763	34.305083578716726	-56.54669407634774	-0.220758266212718
13	124.33360290527344	2010-08-16	126.40174361898747	-0.007445504422007295	31.938074804814217	-90.7445047851105	-0.3498185317892353
14	124.00920867919922	2010-08-17	126.24738652609791	-0.0026090631856085303	29.801608446969933	-108.28659791360488	-0.43634726307348864
15	126.39044189453125	2010-08-18	126.25661590470652	0.01920206765847583	27.87632021132521	-26.77840317935424	-0.318020727412206
16	126.34313201904297	2010-08-19	126.26219758950242	-0.0003743152945676052	25.997795906661313	-10.136168352738594	-0.2317568646300872
17	124.77069091796875	2010-08-20	126.1659713526293	-0.012445798010114343	24.2594053797354	-79.94014400572689	-0.2669134493409401
18	125.81371307373047	2010-08-23	126.14324501205519	0.008359512543273965	22.677208538290312	-52.864023434812594	-0.20880994737707956
