	Close	ATR	Momentum	CCI	MACD	EMA	Times
1243	457.55	10.29	-6.92	97.1	5.235	445.22	2016-04-25
1244	467.36	10.73	9.81	106.2	6.199	446.65	2016-04-26
1245	464.57	10.63	-2.79	89.03	6.661	447.81	2016-04-27
1246	465.31	10.66	0.74	75.09	7.005	448.94	2016-04-28
1247	450.53	10.95	-14.78	42.24	6.017	449.04	2016-04-29
1248	443.11	11.75	-7.42	22.41	4.582	448.66	2016-05-03
1249	434.75	11.71	-8.36	-29.25	2.738	447.76	2016-05-04
1250	434.65	11.31	-0.1	-47.03	1.255	446.91	2016-05-05
1251	429.87	11.35	-4.78	-89.09	-0.3032	445.81	2016-05-06
1252	427.98	11.19	-1.89	-87.08	-1.671	444.66	2016-05-09
1253	431.11	10.93	3.13	-90.59	-2.474	443.79	2016-05-10
1254	429.27	10.69	-1.84	-117.2	-3.222	442.85	2016-05-11
1255	421.71	10.58	-7.56	-127.9	-4.374	441.49	2016-05-12
1256	428.13	10.62	6.42	-106.0	-4.715	440.63	2016-05-13
1257	426.93	10.12	-1.2	-86.34	-5.024	439.74	2016-05-16
1258	432.71	10.02	5.78	-56.44	-4.747	439.29	2016-05-17
1259	433.6	9.834	0.89	-54.31	-4.406	438.92	2016-05-18
1260	424.77	10.03	-8.83	-61.32	-4.792	438.01	2016-05-19
1261	427.45	10.22	2.68	-57.11	-4.827	437.33	2016-05-20
1262	425.46	10.06	-1.99	-64.64	-4.957	436.56	2016-05-23
1263	432.43	10.27	6.97	-41.65	-4.447	436.3	2016-05-24
1264	444.53	10.6	12.1	52.45	-3.032	436.83	2016-05-25
1265	444.09	10.28	-0.44	67.44	-1.923	437.3	2016-05-26
1266	446.57	9.87	2.48	108.4	-0.8351	437.89	2016-05-27
1267	443.19	9.843	-3.38	128.4	-0.2426	438.24	2016-05-31
1268	442.99	9.705	-0.2	107.7	0.2084	438.54	2016-06-01
1269	444.28	9.631	1.29	126.5	0.6623	438.91	2016-06-02
1270	442.94	10.09	-1.34	98.06	0.9034	439.17	2016-06-03
1271	446.48	9.936	3.54	94.83	1.364	439.64	2016-06-06
1272	444.78	9.7	-1.7	85.14	1.575	439.98	2016-06-07
1273	444.83	9.387	0.05	58.97	1.725	440.29	2016-06-08
1274	429.1	9.126	-2.84	-71.03	-0.2923	439.14	2016-06-13
1275	423.62	9.078	-5.48	-113.3	-1.471	438.14	2016-06-14
1276	423.97	8.986	0.35	-107.4	-2.35	437.23	2016-06-15
1277	424.72	8.977	0.75	-116.9	-2.952	436.42	2016-06-16
1278	429.4	8.947	4.68	-68.32	-3.017	435.97	2016-06-17
1279	435.52	9.148	6.12	-9.545	-2.545	435.94	2016-06-20
1280	437.96	9.214	2.44	-18.06	-1.952	436.07	2016-06-21
1281	442.14	9.2	4.18	33.9	-1.131	436.46	2016-06-22
1282	452.55	9.328	10.41	90.41	0.3552	437.5	2016-06-23
1283	446.08	13.3	-6.47	-68.03	0.9994	438.05	2016-06-24
1284	436.17	13.82	-9.91	9.353	0.7022	437.93	2016-06-27
