	Close	ATR	Momentum	CCI	MACD	EMA	Times
1217	5.88	0.1663	-0.22	-200.3	-0.1401	6.382	2016-01-11
1218	5.92	0.1673	0.04	-173.5	-0.1532	6.353	2016-01-12
1219	5.81	0.1675	-0.11	-156.7	-0.1704	6.318	2016-01-13
1220	5.82	0.1677	0.01	-153.4	-0.1811	6.286	2016-01-14
1221	5.6	0.1735	-0.22	-155.6	-0.205	6.241	2016-01-15
1222	5.66	0.1716	0.11	-119.3	-0.2301	6.162	2016-01-19
1223	5.69	0.1743	0.03	-98.34	-0.2287	6.132	2016-01-20
1224	5.54	0.1754	-0.15	-106.7	-0.2369	6.093	2016-01-21
1225	5.6	0.1722	0.06	-100.2	-0.2359	6.062	2016-01-22
1226	5.67	0.1713	0.07	-66.37	-0.2269	6.036	2016-01-25
1227	5.56	0.1905	0.16	-88.03	-0.2325	5.967	2016-01-27
1228	5.68	0.2054	0.12	-52.2	-0.2155	5.949	2016-01-28
1229	5.69	0.1993	0.01	-38.4	-0.1988	5.932	2016-01-29
1230	5.53	0.1994	-0.16	-69.02	-0.1963	5.906	2016-02-01
1231	5.59	0.1951	0.06	-65.12	-0.1873	5.886	2016-02-02
1232	5.51	0.1926	-0.08	-90.56	-0.1845	5.861	2016-02-03
1233	5.54	0.186	0.03	-56.61	-0.1778	5.841	2016-02-04
1234	5.52	0.177	-0.02	-66.76	-0.1721	5.82	2016-02-05
1235	5.61	0.1699	0.13	-21.18	-0.1541	5.786	2016-02-16
1236	5.74	0.1721	0.13	92.97	-0.1303	5.783	2016-02-17
1237	5.67	0.1669	-0.07	114.4	-0.1158	5.776	2016-02-18
1238	5.66	0.16	-0.01	79.88	-0.104	5.768	2016-02-19
1239	5.75	0.1557	0.09	125.4	-0.08628	5.767	2016-02-22
1240	5.71	0.1517	-0.04	114.2	-0.07464	5.763	2016-02-23
1241	5.75	0.1509	0.04	111.3	-0.06148	5.763	2016-02-24
1242	5.4	0.1651	-0.35	-71.69	-0.07839	5.739	2016-02-25
1243	5.54	0.1683	0.14	-60.61	-0.07958	5.726	2016-02-26
1244	5.56	0.1684	0.02	-65.45	-0.07801	5.716	2016-02-29
1245	5.59	0.1657	0.03	-35.97	-0.07349	5.707	2016-03-01
1246	5.76	0.1667	0.17	78.66	-0.05556	5.711	2016-03-02
1247	5.79	0.1627	0.03	113.9	-0.03848	5.716	2016-03-03
1248	5.97	0.1689	0.18	185.1	-0.0103	5.732	2016-03-04
1249	5.97	0.1616	0.03	154.7	0.0273	5.76	2016-03-08
1250	5.95	0.1686	-0.02	107.5	0.03934	5.772	2016-03-09
1251	5.87	0.1673	-0.08	86.33	0.04194	5.779	2016-03-10
1252	5.87	0.1639	0.0	73.27	0.0435	5.785	2016-03-11
1253	5.92	0.1615	0.05	97.43	0.04821	5.793	2016-03-14
1254	5.95	0.1564	0.03	101.3	0.05375	5.803	2016-03-15
1255	6.02	0.1567	0.07	116.7	0.06306	5.817	2016-03-16
1256	6.02	0.1505	0.0	109.8	0.06964	5.831	2016-03-17
1257	6.02	0.1454	0.0	102.9	0.074	5.843	2016-03-18
1258	5.99	0.1393	-0.03	83.64	0.07418	5.852	2016-03-21
1259	5.95	0.1337	-0.04	60.48	0.07028	5.859	2016-03-22
1260	5.94	0.1277	-0.01	47.73	0.06563	5.864	2016-03-23
1261	5.71	0.12	-0.08	-133.6	0.01223	5.845	2016-03-29
1262	5.85	0.1264	0.14	-63.31	0.01072	5.845	2016-03-30
1263	5.81	0.1217	-0.04	-76.72	0.006214	5.843	2016-03-31
1264	5.85	0.1223	0.04	-77.54	0.005806	5.843	2016-04-01
1265	5.85	0.12	0.0	-58.87	0.005421	5.844	2016-04-05
1266	5.88	0.1228	0.03	7.453	0.00745	5.846	2016-04-06
1267	5.81	0.1219	-0.07	-48.61	0.003371	5.844	2016-04-07
1268	5.74	0.1196	-0.07	-116.3	-0.005447	5.837	2016-04-08
1269	5.83	0.1189	0.09	-56.57	-0.005114	5.837	2016-04-11
1270	5.84	0.1133	0.01	-30.1	-0.003998	5.837	2016-04-12
1271	5.95	0.1152	0.11	52.94	0.005698	5.844	2016-04-13
1272	5.79	0.1119	-0.13	-56.23	0.007723	5.85	2016-04-18
1273	5.79	0.116	-0.05	-91.7	-3.584e-05	5.846	2016-04-20
1274	5.78	0.1142	-0.01	-79.15	-0.005284	5.841	2016-04-21
1275	5.79	0.1132	0.01	-82.99	-0.008538	5.838	2016-04-22
1276	5.77	0.1115	-0.02	-110.7	-0.01259	5.834	2016-04-25
1277	5.76	0.1085	-0.01	-96.08	-0.01641	5.829	2016-04-26
1278	5.75	0.1044	-0.01	-95.09	-0.02002	5.824	2016-04-27
1279	5.75	0.1033	0.0	-102.6	-0.02262	5.819	2016-04-28
1280	5.66	0.1045	-0.09	-177.7	-0.03157	5.809	2016-04-29
1281	5.73	0.1035	0.07	-121.2	-0.03265	5.804	2016-05-03
1282	5.69	0.1004	-0.04	-110.5	-0.03631	5.796	2016-05-04
1283	5.69	0.09679	0.0	-112.3	-0.03876	5.789	2016-05-05
1284	5.6	0.0963	-0.09	-155.6	-0.04742	5.777	2016-05-06
1285	5.5	0.098	-0.1	-217.9	-0.06165	5.759	2016-05-09
1286	5.49	0.09385	-0.01	-201.6	-0.07288	5.742	2016-05-10
1287	5.51	0.09072	0.02	-156.5	-0.07926	5.727	2016-05-11
1288	5.5	0.08853	-0.01	-149.6	-0.08415	5.712	2016-05-12
1289	5.49	0.08649	-0.01	-125.0	-0.08783	5.698	2016-05-13
1290	5.5	0.08531	0.01	-119.4	-0.0889	5.685	2016-05-16
1291	5.53	0.08136	0.03	-80.8	-0.08634	5.675	2016-05-17
1292	5.5	0.08269	-0.03	-93.13	-0.08574	5.664	2016-05-18
1293	5.48	0.08107	-0.02	-79.55	-0.08589	5.652	2016-05-19
1294	5.5	0.07814	0.02	-71.66	-0.08344	5.642	2016-05-20
1295	5.5	0.0747	0.0	-55.87	-0.08056	5.633	2016-05-23
1296	5.51	0.07293	0.01	-57.02	-0.07659	5.625	2016-05-24
1297	5.49	0.07058	-0.02	-46.09	-0.0742	5.616	2016-05-25
1298	5.51	0.07054	0.02	-44.67	-0.06989	5.61	2016-05-26
1299	5.5	0.06836	-0.01	-47.29	-0.06652	5.602	2016-05-27
1300	5.63	0.07221	0.11	80.5	-0.04813	5.599	2016-05-31
1301	5.59	0.06991	-0.04	129.1	-0.04028	5.599	2016-06-01
1302	5.6	0.06706	0.01	139.0	-0.03287	5.599	2016-06-02
1303	5.62	0.06655	0.02	182.0	-0.0251	5.6	2016-06-03
1304	5.6	0.06394	-0.02	142.5	-0.02031	5.6	2016-06-06
1305	5.6	0.06152	0.0	109.4	-0.01634	5.6	2016-06-07
1306	5.59	0.05998	-0.01	85.67	-0.01383	5.599	2016-06-08
1307	5.51	0.06712	-0.08	32.76	-0.01809	5.594	2016-06-13
1308	5.51	0.06447	0.0	-40.57	-0.02123	5.588	2016-06-14
1309	5.53	0.06558	0.02	-39.29	-0.02184	5.585	2016-06-15
1310	5.49	0.06447	-0.04	-56.37	-0.02527	5.578	2016-06-16
1311	5.51	0.06486	0.02	-35.35	-0.02607	5.574	2016-06-17
1312	5.52	0.06309	0.01	-38.3	-0.0256	5.571	2016-06-20
1313	5.51	0.06215	-0.01	-31.52	-0.02574	5.567	2016-06-21
1314	5.53	0.05986	0.02	-33.39	-0.02396	5.564	2016-06-22
1315	5.5	0.05987	-0.03	-56.93	-0.02469	5.56	2016-06-23
1316	5.45	0.06273	-0.05	-120.4	-0.02896	5.553	2016-06-24
1317	5.47	0.06254	0.02	-122.5	-0.03039	5.548	2016-06-27
1318	5.51	0.06236	0.04	-71.18	-0.02797	5.545	2016-06-28
1319	5.53	0.06076	0.02	-22.12	-0.02416	5.544	2016-06-29
1320	5.54	0.05856	0.01	2.488	-0.0201	5.544	2016-06-30
1321	5.53	0.05724	-0.01	-2.782	-0.01749	5.543	2016-07-01
1322	5.59	0.05685	0.01	112.5	-0.005443	5.548	2016-07-05
1323	5.58	0.05723	0.01	107.1	0.0007657	5.552	2016-07-07
1324	5.55	0.056	-0.03	77.9	0.0008633	5.552	2016-07-08
1325	5.58	0.05629	0.03	122.7	0.003323	5.553	2016-07-11
1326	5.64	0.05941	0.06	181.0	0.009999	5.559	2016-07-12
1327	5.68	0.06017	0.04	234.0	0.01831	5.567	2016-07-13
1328	5.64	0.05944	-0.04	161.7	0.02141	5.572	2016-07-14
1329	5.65	0.05805	0.01	151.7	0.0244	5.577	2016-07-15
1330	5.65	0.05676	0.0	123.4	0.02647	5.581	2016-07-18
1331	5.63	0.05557	-0.02	81.3	0.02619	5.584	2016-07-19
1332	5.61	0.05374	-0.02	65.38	0.02408	5.586	2016-07-20
1333	5.62	0.05276	0.01	58.68	0.02294	5.588	2016-07-21
1334	5.58	0.05185	-0.04	17.14	0.0186	5.588	2016-07-22
1335	5.58	0.051	0.0	-12.22	0.01499	5.587	2016-07-25
1336	5.61	0.0495	0.03	12.73	0.01438	5.589	2016-07-26
1337	5.54	0.05382	-0.07	-72.11	0.00816	5.586	2016-07-27
1338	5.53	0.05212	-0.01	-126.5	0.002393	5.582	2016-07-28
1339	5.53	0.05054	0.0	-125.6	-0.002152	5.579	2016-07-29
1340	5.53	0.0505	0.0	-128.3	-0.005689	5.576	2016-08-01
1341	5.55	0.04975	0.02	-88.98	-0.0068	5.574	2016-08-02
1342	5.53	0.04906	-0.02	-99.46	-0.009188	5.571	2016-08-03
1343	5.55	0.04841	0.02	-77.52	-0.009359	5.57	2016-08-04
1344	5.55	0.04709	0.0	-70.23	-0.009386	5.568	2016-08-05
1345	5.56	0.04659	0.01	-56.3	-0.008503	5.568	2016-08-08
1346	5.58	0.04683	0.02	-28.29	-0.006119	5.569	2016-08-09
1347	5.57	0.04491	-0.01	-11.98	-0.004978	5.569	2016-08-10
1348	5.59	0.04385	0.02	11.35	-0.002433	5.57	2016-08-11
1349	5.62	0.045	0.03	70.39	0.001982	5.573	2016-08-12
1350	5.68	0.04829	-0.03	193.5	0.01838	5.588	2016-08-16
1351	5.68	0.04699	0.0	167.0	0.0227	5.594	2016-08-17
1352	5.66	0.0472	-0.02	132.1	0.02423	5.599	2016-08-18
1353	5.68	0.0474	0.02	128.5	0.02675	5.604	2016-08-19
1354	5.68	0.04687	0.0	112.9	0.02842	5.609	2016-08-22
1355	5.68	0.04567	0.0	89.25	0.0294	5.613	2016-08-23
1356	5.69	0.04455	0.01	88.28	0.03063	5.618	2016-08-24
1357	5.68	0.04494	-0.01	60.57	0.03045	5.622	2016-08-25
1358	5.67	0.04387	-0.01	60.69	0.02916	5.625	2016-08-26
1359	5.74	0.04829	0.06	98.87	0.03266	5.636	2016-08-30
1360	5.78	0.04912	0.04	136.5	0.03864	5.645	2016-08-31
1361	5.74	0.04919	-0.04	121.5	0.03969	5.651	2016-09-01
1362	5.72	0.04782	-0.02	87.25	0.03847	5.656	2016-09-02
1363	5.74	0.04669	0.0	92.67	0.03838	5.666	2016-09-06
1364	5.74	0.0455	0.0	95.24	0.03772	5.671	2016-09-07
1365	5.71	0.04439	-0.03	50.85	0.03438	5.674	2016-09-08
1366	5.68	0.0455	-0.03	-20.57	0.02898	5.674	2016-09-09
1367	5.6	0.05083	-0.08	-214.3	0.01804	5.669	2016-09-12
1368	5.58	0.04862	0.0	-191.1	-0.0005542	5.658	2016-09-14
1369	5.58	0.04658	0.0	-165.7	-0.006985	5.653	2016-09-19
1370	5.57	0.04539	-0.01	-145.9	-0.01274	5.648	2016-09-20
1371	5.58	0.04429	0.01	-120.1	-0.01631	5.643	2016-09-21
1372	5.58	0.04184	0.0	-90.54	-0.01892	5.639	2016-09-22
1373	5.58	0.04028	0.0	-82.48	-0.02075	5.635	2016-09-23
1374	5.52	0.04169	-0.06	-109.2	-0.02673	5.628	2016-09-26
1375	5.54	0.04228	0.02	-101.3	-0.02952	5.622	2016-09-27
1376	5.52	0.04069	-0.02	-92.97	-0.03296	5.616	2016-09-28
1377	5.55	0.04207	0.03	-60.21	-0.03289	5.611	2016-09-29
1378	5.55	0.0405	0.0	-64.21	-0.03246	5.608	2016-09-30
1379	5.6	0.04332	0.05	-10.84	-0.02776	5.607	2016-10-10
1380	5.59	0.04138	-0.02	1.885	-0.01672	5.607	2016-10-13
1381	5.61	0.04056	0.02	22.85	-0.01366	5.607	2016-10-14
1382	5.58	0.04052	-0.03	12.35	-0.01351	5.605	2016-10-17
1383	5.63	0.04334	0.05	120.2	-0.009243	5.607	2016-10-18
1384	5.63	0.04239	0.0	157.6	-0.005797	5.608	2016-10-19
1385	5.64	0.04151	0.01	141.6	-0.002233	5.61	2016-10-20
1386	5.65	0.0414	0.01	136.1	0.001383	5.613	2016-10-21
1387	5.71	0.04487	0.06	206.1	0.008986	5.619	2016-10-24
1388	5.68	0.04452	-0.03	165.3	0.01245	5.623	2016-10-25
1389	5.67	0.0442	-0.01	118.4	0.01422	5.626	2016-10-26
1390	5.66	0.04318	-0.01	94.52	0.01465	5.628	2016-10-27
1391	5.67	0.04224	0.01	89.16	0.01561	5.631	2016-10-28
1392	5.63	0.04321	-0.01	11.65	0.01142	5.632	2016-11-01
1393	5.59	0.04369	-0.04	-52.9	0.006242	5.629	2016-11-02
1394	5.6	0.04486	0.01	-75.1	0.002908	5.627	2016-11-03
1395	5.58	0.04451	-0.02	-86.06	-0.001332	5.624	2016-11-04
1396	5.6	0.0449	0.02	-76.16	-0.003044	5.622	2016-11-07
1397	5.62	0.04313	0.02	-27.29	-0.002755	5.622	2016-11-08
1398	5.59	0.04362	-0.03	-80.89	-0.00489	5.62	2016-11-09
1399	5.64	0.04479	0.05	-5.025	-0.002519	5.621	2016-11-10
1400	5.68	0.04802	0.04	92.11	0.002558	5.625	2016-11-11
1401	5.7	0.05033	-0.02	133.3	0.01359	5.636	2016-11-15
1402	5.71	0.05031	0.01	103.9	0.01728	5.641	2016-11-16
1403	5.7	0.051	-0.01	81.21	0.01917	5.644	2016-11-17
1404	5.68	0.05021	-0.02	62.73	0.01884	5.647	2016-11-18
1405	5.75	0.05306	0.07	115.1	0.02395	5.653	2016-11-21
1406	5.89	0.06284	0.14	282.0	0.03885	5.669	2016-11-22
