	Close	ATR	Momentum	CCI	MACD	EMA	Times
1396	13.02	0.2283	-0.06	-101.0	-0.1543	13.43	2016-12-28
1397	12.92	0.222	-0.1	-103.2	-0.1704	13.4	2016-12-29
1398	13.0	0.2133	0.08	-86.93	-0.1748	13.37	2016-12-30
1399	13.27	0.2194	0.27	-46.64	-0.1546	13.37	2017-01-03
1400	13.31	0.2173	0.04	-22.8	-0.1339	13.36	2017-01-04
1401	13.37	0.2118	0.06	-3.705	-0.1113	13.36	2017-01-05
1402	13.27	0.2074	-0.1	-11.04	-0.1003	13.36	2017-01-06
1403	13.25	0.204	-0.02	-10.39	-0.09219	13.35	2017-01-09
1404	13.25	0.1994	0.0	-0.2638	-0.08476	13.35	2017-01-10
1405	13.27	0.1923	0.02	16.06	-0.07637	13.34	2017-01-11
1406	13.3	0.1886	0.03	46.52	-0.06654	13.34	2017-01-12
1407	13.46	0.1966	0.16	116.0	-0.04532	13.35	2017-01-13
1408	13.63	0.1979	-0.1	180.7	0.01577	13.39	2017-01-17
1409	13.73	0.1923	0.1	170.8	0.04112	13.41	2017-01-18
1410	13.68	0.1907	-0.05	157.0	0.05653	13.43	2017-01-19
1411	13.73	0.1864	0.05	130.5	0.07194	13.45	2017-01-20
1412	13.67	0.1917	-0.06	110.0	0.07841	13.46	2017-01-23
1413	13.94	0.198	0.27	132.5	0.1041	13.49	2017-01-24
1414	13.95	0.1981	0.01	130.2	0.1239	13.52	2017-01-25
1415	13.82	0.2142	-0.22	96.38	0.1426	13.57	2017-02-03
1416	13.76	0.2175	-0.06	65.1	0.1342	13.58	2017-02-06
1417	13.72	0.2091	-0.04	41.55	0.1228	13.59	2017-02-07
1418	13.74	0.2006	0.02	28.3	0.1142	13.6	2017-02-08
1419	13.84	0.2048	0.1	70.08	0.1141	13.62	2017-02-09
1420	13.96	0.203	0.12	94.91	0.1222	13.64	2017-02-10
1421	14.02	0.1985	0.06	123.2	0.1321	13.66	2017-02-13
1422	13.94	0.1958	-0.08	91.88	0.1318	13.68	2017-02-14
1423	14.13	0.2011	0.19	135.7	0.1453	13.71	2017-02-15
1424	14.14	0.2024	0.01	152.8	0.1551	13.74	2017-02-16
1425	14.05	0.2015	-0.09	110.1	0.1537	13.76	2017-02-17
1426	14.34	0.2218	0.01	206.1	0.1874	13.83	2017-02-21
1427	14.33	0.2202	-0.01	146.4	0.1955	13.86	2017-02-22
1428	14.32	0.2131	-0.01	113.5	0.1989	13.89	2017-02-23
1429	14.34	0.2114	-0.02	102.0	0.2013	13.95	2017-02-27
1430	14.36	0.2085	0.02	101.4	0.1997	13.98	2017-02-28
1431	14.29	0.2057	-0.07	71.67	0.1906	14.0	2017-03-01
1432	14.11	0.211	-0.18	26.89	0.167	14.0	2017-03-02
1433	14.04	0.2074	-0.07	-18.45	0.1409	14.01	2017-03-03
1434	14.08	0.2133	0.04	5.403	0.1221	14.01	2017-03-06
1435	14.21	0.2145	0.13	1.328	0.1164	14.02	2017-03-07
1436	14.25	0.2134	0.04	17.61	0.1137	14.04	2017-03-08
1437	14.07	0.2175	-0.18	-58.56	0.09602	14.04	2017-03-09
1438	13.97	0.2134	-0.1	-121.7	0.07306	14.04	2017-03-10
1439	14.11	0.2045	0.05	-53.86	0.05559	14.04	2017-03-14
1440	14.04	0.1985	-0.07	-83.4	0.0448	14.04	2017-03-15
1441	14.08	0.1972	0.04	-47.41	0.03903	14.04	2017-03-16
1442	13.9	0.206	-0.18	-115.0	0.01971	14.03	2017-03-17
1443	13.86	0.2091	-0.04	-155.2	0.00115	14.02	2017-03-20
1444	13.86	0.2035	0.0	-151.2	-0.0134	14.01	2017-03-21
1445	13.68	0.2039	-0.18	-187.2	-0.03901	13.99	2017-03-22
1446	13.77	0.2072	0.09	-143.7	-0.05145	13.98	2017-03-23
1447	13.87	0.201	0.1	-102.9	-0.05263	13.97	2017-03-24
1448	14.11	0.2152	0.24	18.63	-0.03381	13.98	2017-03-27
1449	14.02	0.2213	-0.09	28.18	-0.02586	13.98	2017-03-28
1450	14.1	0.2155	0.08	40.58	-0.01295	13.99	2017-03-29
1451	14.05	0.2101	-0.05	31.86	-0.006684	13.99	2017-03-30
1452	14.16	0.2072	0.11	71.91	0.007079	14.0	2017-03-31
1453	14.09	0.2074	-0.07	63.3	0.0122	14.01	2017-04-05
1454	14.07	0.2019	-0.02	27.69	0.01447	14.01	2017-04-06
1455	13.96	0.2017	-0.11	-11.06	0.007317	14.01	2017-04-07
1456	13.97	0.2016	0.01	-38.96	0.002424	14.01	2017-04-10
1457	14.05	0.1958	0.08	16.73	0.004945	14.01	2017-04-11
1458	14.07	0.1939	0.02	34.41	0.008459	14.01	2017-04-12
1459	13.98	0.1901	-0.09	-0.4508	0.003936	14.01	2017-04-13
1460	13.74	0.1947	-0.21	-96.72	-0.02937	13.98	2017-04-18
1461	13.64	0.1994	-0.1	-144.7	-0.05235	13.96	2017-04-19
1462	13.59	0.1966	-0.05	-155.0	-0.07375	13.94	2017-04-20
1463	13.89	0.2111	0.3	-66.32	-0.06575	13.94	2017-04-21
1464	13.97	0.2067	0.08	3.975	-0.05234	13.94	2017-04-24
1465	14.01	0.207	0.04	11.78	-0.03806	13.94	2017-04-25
1466	14.12	0.2065	0.11	72.16	-0.01765	13.95	2017-04-26
1467	14.02	0.2067	-0.1	28.9	-0.009442	13.96	2017-04-27
1468	14.13	0.2055	0.11	99.03	0.005873	13.97	2017-04-28
1469	14.04	0.2051	-0.09	66.19	0.01062	13.97	2017-05-02
1470	13.99	0.1998	-0.05	22.93	0.01024	13.97	2017-05-03
1471	13.85	0.2019	-0.14	-38.87	-0.001349	13.97	2017-05-04
1472	13.89	0.2032	0.04	-63.78	-0.007222	13.96	2017-05-05
1473	13.88	0.1994	-0.01	-41.73	-0.01254	13.96	2017-05-08
1474	13.88	0.1909	0.0	-24.75	-0.01656	13.95	2017-05-09
1475	14.05	0.198	0.17	71.06	-0.005962	13.96	2017-05-10
1476	14.23	0.2074	0.18	162.5	0.01677	13.98	2017-05-11
1477	15.03	0.2554	0.8	341.3	0.0982	14.04	2017-05-12
1478	15.27	0.2772	0.24	367.5	0.18	14.12	2017-05-15
1479	15.14	0.2781	-0.13	231.7	0.2317	14.19	2017-05-16
1480	14.92	0.2832	-0.22	149.3	0.252	14.24	2017-05-17
1481	14.96	0.2794	0.04	115.3	0.2683	14.28	2017-05-18
1482	15.17	0.2845	0.21	118.1	0.2947	14.34	2017-05-19
1483	15.43	0.3006	0.26	136.7	0.3327	14.41	2017-05-22
1484	16.13	0.3377	0.7	170.2	0.4146	14.52	2017-05-23
1485	16.19	0.3521	0.06	165.4	0.4788	14.63	2017-05-24
1486	16.96	0.3906	0.77	181.7	0.5851	14.78	2017-05-25
1487	16.73	0.3955	-0.23	163.1	0.6434	14.9	2017-05-26
1488	16.56	0.408	-0.17	132.1	0.6681	15.01	2017-05-31
1489	16.69	0.401	0.13	114.8	0.6902	15.12	2017-06-01
