	Close	ATR	Momentum	CCI	MACD	EMA	Times
577	529.08	10.42	2.15	-21.4	1.512	522.85	2013-04-11
578	520.47	11.06	-8.61	-99.41	0.9511	522.69	2013-04-12
579	508.11	11.91	-12.36	-150.5	-0.4851	521.75	2013-04-15
580	511.36	11.96	3.25	-130.3	-1.346	521.08	2013-04-16
581	502.53	12.78	-8.83	-144.7	-2.709	519.88	2013-04-17
582	499.6	13.24	-2.93	-141.2	-3.98	518.58	2013-04-18
583	490.84	13.1	-8.76	-156.7	-5.629	516.79	2013-04-22
584	492.34	12.7	1.5	-140.7	-6.737	515.21	2013-04-23
585	482.87	12.62	-9.47	-157.2	-8.284	513.12	2013-04-25
586	471.19	12.64	-11.68	-181.7	-10.33	510.42	2013-04-26
587	492.16	12.4	18.2	-78.39	-11.63	504.87	2013-05-02
588	488.6	12.47	-3.56	-54.13	-11.04	503.82	2013-05-03
589	505.92	12.42	1.44	23.73	-7.509	504.0	2013-05-07
590	508.44	12.09	2.52	41.05	-5.911	504.28	2013-05-08
591	516.19	11.93	7.75	66.76	-3.973	505.05	2013-05-09
592	514.7	11.54	-1.49	76.53	-2.529	505.67	2013-05-10
593	499.93	11.9	-14.77	16.86	-2.547	505.3	2013-05-13
594	502.01	11.69	2.08	21.28	-2.366	505.09	2013-05-14
595	505.99	11.43	3.98	43.19	-1.879	505.15	2013-05-15
596	500.81	11.13	-5.18	30.21	-1.89	504.87	2013-05-16
597	505.56	10.9	4.75	52.89	-1.498	504.91	2013-05-17
598	508.92	10.71	3.36	66.07	-0.9061	505.17	2013-05-20
599	514.15	10.87	5.23	87.46	-0.01454	505.75	2013-05-21
600	514.95	10.48	0.8	102.9	0.7479	506.35	2013-05-22
601	514.45	10.88	-0.5	95.87	1.297	506.87	2013-05-23
602	506.25	11.02	-8.2	52.17	1.058	506.83	2013-05-24
603	521.54	11.08	5.78	116.2	2.499	508.32	2013-05-28
604	515.55	11.33	-5.99	103.8	2.682	508.78	2013-05-29
605	516.08	11.13	0.53	82.56	2.838	509.25	2013-05-30
606	516.44	11.18	0.36	58.83	2.957	509.72	2013-05-31
607	506.42	11.83	-10.02	-12.3	2.217	509.5	2013-06-03
608	504.46	11.55	-1.96	-88.41	1.455	509.18	2013-06-04
609	505.53	11.21	1.07	-77.02	0.9271	508.94	2013-06-05
610	516.03	11.33	10.5	55.38	1.341	509.4	2013-06-06
611	534.0	12.25	17.97	212.3	3.083	510.99	2013-06-07
612	506.35	12.36	-8.27	-74.96	2.845	512.99	2013-06-13
613	508.45	12.1	2.1	-82.87	2.003	512.7	2013-06-14
614	509.19	11.96	0.74	-80.97	1.38	512.47	2013-06-17
615	507.81	11.48	-1.38	-67.6	0.766	512.17	2013-06-18
616	501.04	11.49	-6.77	-99.4	-0.2638	511.45	2013-06-19
617	492.29	11.51	-8.75	-156.2	-1.766	510.22	2013-06-20
618	498.74	11.68	6.45	-106.6	-2.408	509.48	2013-06-21
619	494.29	11.64	-4.45	-121.6	-3.238	508.5	2013-06-24
620	488.75	11.89	-5.54	-140.0	-4.294	507.22	2013-06-25
621	502.63	12.54	13.88	-86.86	-3.965	506.93	2013-06-26
622	521.97	13.2	19.34	56.29	-2.119	507.9	2013-06-27
623	532.35	14.01	10.38	104.2	0.179	509.47	2013-06-28
624	522.99	13.87	-9.36	85.8	1.231	510.35	2013-07-01
625	525.88	13.7	2.89	70.03	2.272	511.35	2013-07-02
626	520.88	14.07	-5.0	56.33	2.662	511.96	2013-07-03
627	535.49	14.26	-2.38	125.5	5.332	515.04	2013-07-05
628	528.91	14.14	-6.58	93.1	5.561	515.94	2013-07-08
629	527.44	13.67	-1.47	80.8	5.559	516.68	2013-07-09
630	530.59	13.38	3.15	80.92	5.746	517.58	2013-07-10
631	547.04	13.8	16.45	127.2	7.139	519.48	2013-07-11
632	563.1	14.38	16.06	183.8	9.43	522.29	2013-07-12
633	575.47	14.55	12.37	194.0	12.1	525.72	2013-07-15
634	578.12	14.63	2.65	184.5	14.27	529.1	2013-07-16
635	586.88	14.48	8.76	181.3	16.51	532.83	2013-07-17
636	582.04	14.7	-4.84	151.5	17.69	536.01	2013-07-18
637	610.71	16.02	28.67	179.0	20.69	540.83	2013-07-19
638	612.09	15.92	1.38	154.9	22.92	545.42	2013-07-22
639	613.48	15.68	1.39	143.7	24.52	549.81	2013-07-23
640	624.98	15.84	11.5	134.1	26.41	554.66	2013-07-24
641	628.74	15.73	3.76	129.3	27.89	559.44	2013-07-25
642	621.42	15.84	-7.32	105.5	28.15	563.44	2013-07-26
643	626.79	15.69	5.37	101.3	28.46	567.53	2013-07-29
644	630.71	15.29	3.92	100.5	28.69	571.6	2013-07-30
645	639.26	15.23	8.55	104.8	29.22	575.97	2013-07-31
646	639.29	15.2	0.03	95.11	29.31	580.05	2013-08-01
647	649.91	14.98	10.62	102.0	29.9	584.56	2013-08-02
648	657.41	14.86	7.5	110.5	30.61	589.26	2013-08-05
649	658.77	14.18	1.36	115.1	30.93	593.75	2013-08-06
650	640.88	15.12	-17.89	86.78	29.4	596.79	2013-08-07
651	650.16	15.87	9.28	71.45	28.61	600.23	2013-08-08
652	639.08	15.75	-11.08	59.62	26.78	602.74	2013-08-12
653	640.58	15.49	1.5	59.44	25.16	605.18	2013-08-13
654	644.7	15.77	4.12	61.07	23.93	607.73	2013-08-14
655	626.96	16.47	-17.74	-8.486	21.28	608.97	2013-08-16
656	626.15	16.58	-0.81	-37.26	18.9	610.08	2013-08-19
657	611.17	16.88	-14.98	-105.1	15.62	610.15	2013-08-20
658	604.71	16.7	-6.46	-159.2	12.36	609.8	2013-08-21
659	626.68	18.1	21.97	-91.04	11.41	610.89	2013-08-22
660	643.83	18.23	17.15	25.35	11.91	613.01	2013-08-23
661	646.99	18.29	-0.58	75.95	12.71	617.29	2013-08-27
662	670.78	19.8	23.79	159.1	14.66	620.74	2013-08-28
663	685.41	20.7	14.63	203.5	17.18	624.91	2013-08-29
664	712.53	21.98	27.12	256.3	21.13	630.57	2013-08-30
665	704.67	21.9	-16.66	171.5	25.85	640.82	2013-09-03
666	727.6	22.41	22.93	159.0	28.31	646.42	2013-09-04
667	703.11	23.09	-24.49	115.4	27.95	650.08	2013-09-05
668	699.99	22.66	-3.12	85.77	27.11	653.3	2013-09-06
669	699.46	22.1	-0.53	73.89	26.09	656.28	2013-09-10
670	701.89	21.57	2.43	70.96	25.2	659.22	2013-09-11
671	692.93	21.36	-8.96	46.23	23.49	661.4	2013-09-12
